NOM,ways_points,geometry,centroid_x,centroid_y,True color,True color 20cm,structure,texture,couleur,surface(ha),typologie,especes_cultivés,Micro_el,Macro_el,ph,Roche_mère,True_color,True_color_20cm
G260,"284749.4599999979,714865.7600000018;284754.4599999979,714865.7600000018;284754.4599999979,714860.7600000018;284750.412638496,714860.7600000018;284749.4599999979,714862.4565886315;284749.4599999979,714865.7600000018","POLYGON ((284749.4599999979 714865.7600000018, 284754.4599999979 714865.7600000018, 284754.4599999979 714860.7600000018, 284750.412638496 714860.7600000018, 284749.4599999979 714862.4565886315, 284749.4599999979 714865.7600000018))",284752.0329037855,714863.3246200277,,,,,,,,,,,,,,
G261,"284749.4599999979,714865.7600000018;284749.4599999979,714870.7600000018;284754.4599999979,714870.7600000018;284754.4599999979,714865.7600000018;284749.4599999979,714865.7600000018","POLYGON ((284749.4599999979 714865.7600000018, 284749.4599999979 714870.7600000018, 284754.4599999979 714870.7600000018, 284754.4599999979 714865.7600000018, 284749.4599999979 714865.7600000018))",284751.9599999979,714868.2600000018,,,,,,,,,,,,,,
G262,"284749.4599999979,714870.7600000018;284749.4599999979,714875.7600000018;284754.4599999979,714875.7600000018;284754.4599999979,714870.7600000018;284749.4599999979,714870.7600000018","POLYGON ((284749.4599999979 714870.7600000018, 284749.4599999979 714875.7600000018, 284754.4599999979 714875.7600000018, 284754.4599999979 714870.7600000018, 284749.4599999979 714870.7600000018))",284751.9599999979,714873.2600000018,,,,,,,,,,,,,,
G263,"284749.4599999979,714875.7600000018;284749.4599999979,714880.7600000018;284754.4599999979,714880.7600000018;284754.4599999979,714875.7600000018;284749.4599999979,714875.7600000018","POLYGON ((284749.4599999979 714875.7600000018, 284749.4599999979 714880.7600000018, 284754.4599999979 714880.7600000018, 284754.4599999979 714875.7600000018, 284749.4599999979 714875.7600000018))",284751.9599999979,714878.2600000018,,,,,,,,,,,,,,
G264,"284749.4599999979,714880.7600000018;284749.4599999979,714885.7600000018;284754.4599999979,714885.7600000018;284754.4599999979,714880.7600000018;284749.4599999979,714880.7600000018","POLYGON ((284749.4599999979 714880.7600000018, 284749.4599999979 714885.7600000018, 284754.4599999979 714885.7600000018, 284754.4599999979 714880.7600000018, 284749.4599999979 714880.7600000018))",284751.9599999979,714883.2600000018,,,,,,,,,,,,,,
G265,"284749.4599999979,714885.7600000018;284749.4599999979,714890.7600000018;284754.4599999979,714890.7600000018;284754.4599999979,714885.7600000018;284749.4599999979,714885.7600000018","POLYGON ((284749.4599999979 714885.7600000018, 284749.4599999979 714890.7600000018, 284754.4599999979 714890.7600000018, 284754.4599999979 714885.7600000018, 284749.4599999979 714885.7600000018))",284751.9599999979,714888.2600000018,,,,,,,,,,,,,,
G266,"284749.4599999979,714890.7600000018;284749.4599999979,714895.7600000018;284754.4599999979,714895.7600000018;284754.4599999979,714890.7600000018;284749.4599999979,714890.7600000018","POLYGON ((284749.4599999979 714890.7600000018, 284749.4599999979 714895.7600000018, 284754.4599999979 714895.7600000018, 284754.4599999979 714890.7600000018, 284749.4599999979 714890.7600000018))",284751.9599999979,714893.2600000018,,,,,,,,,,,,,,
G267,"284749.4599999979,714895.7600000018;284749.4599999979,714900.7600000018;284754.4599999979,714900.7600000018;284754.4599999979,714895.7600000018;284749.4599999979,714895.7600000018","POLYGON ((284749.4599999979 714895.7600000018, 284749.4599999979 714900.7600000018, 284754.4599999979 714900.7600000018, 284754.4599999979 714895.7600000018, 284749.4599999979 714895.7600000018))",284751.9599999979,714898.2600000018,,,,,,,,,,,,,,
G268,"284749.4599999979,714900.7600000018;284749.4599999979,714905.7600000018;284754.4599999979,714905.7600000018;284754.4599999979,714900.7600000018;284749.4599999979,714900.7600000018","POLYGON ((284749.4599999979 714900.7600000018, 284749.4599999979 714905.7600000018, 284754.4599999979 714905.7600000018, 284754.4599999979 714900.7600000018, 284749.4599999979 714900.7600000018))",284751.9599999979,714903.2600000018,,,,,,,,,,,,,,
G269,"284749.4599999979,714905.7600000018;284749.4599999979,714910.7600000018;284754.4599999979,714910.7600000018;284754.4599999979,714905.7600000018;284749.4599999979,714905.7600000018","POLYGON ((284749.4599999979 714905.7600000018, 284749.4599999979 714910.7600000018, 284754.4599999979 714910.7600000018, 284754.4599999979 714905.7600000018, 284749.4599999979 714905.7600000018))",284751.9599999979,714908.2600000018,,,,,,,,,,,,,,
G270,"284754.4599999979,714915.7600000018;284754.4599999979,714910.7600000018;284749.4599999979,714910.7600000018;284749.4599999979,714915.6096057756;284749.52552510786,714915.7600000018;284754.4599999979,714915.7600000018","POLYGON ((284754.4599999979 714915.7600000018, 284754.4599999979 714910.7600000018, 284749.4599999979 714910.7600000018, 284749.4599999979 714915.6096057756, 284749.52552510786 714915.7600000018, 284754.4599999979 714915.7600000018))",284751.96048851934,714913.2595170571,,,,,,,,,,,,,,
G271,"284754.4599999979,714920.7600000018;284754.4599999979,714915.7600000018;284749.52552510786,714915.7600000018;284751.70397010585,714920.7600000018;284754.4599999979,714920.7600000018","POLYGON ((284754.4599999979 714920.7600000018, 284754.4599999979 714915.7600000018, 284749.52552510786 714915.7600000018, 284751.70397010585 714920.7600000018, 284754.4599999979 714920.7600000018))",284752.4859508384,714918.0239464679,,,,,,,,,,,,,,
G272,"284754.4599999979,714925.7600000018;284754.4599999979,714920.7600000018;284751.70397010585,714920.7600000018;284753.88241510384,714925.7600000018;284754.4599999979,714925.7600000018","POLYGON ((284754.4599999979 714925.7600000018, 284754.4599999979 714920.7600000018, 284751.70397010585 714920.7600000018, 284753.88241510384 714925.7600000018, 284754.4599999979 714925.7600000018))",284753.5079657528,714922.7154347331,,,,,,,,,,,,,,
G273,"284754.4599999979,714710.7600000018;284759.4599999979,714710.7600000018;284759.4599999979,714709.8652246236;284754.4599999979,714710.4797800748;284754.4599999979,714710.7600000018","POLYGON ((284754.4599999979 714710.7600000018, 284759.4599999979 714710.7600000018, 284759.4599999979 714709.8652246236, 284754.4599999979 714710.4797800748, 284754.4599999979 714710.7600000018))",284757.3958566694,714710.4394653662,,,,,,,,,,,,,,
G274,"284754.4599999979,714710.7600000018;284754.4599999979,714715.7600000018;284759.4599999979,714715.7600000018;284759.4599999979,714710.7600000018;284754.4599999979,714710.7600000018","POLYGON ((284754.4599999979 714710.7600000018, 284754.4599999979 714715.7600000018, 284759.4599999979 714715.7600000018, 284759.4599999979 714710.7600000018, 284754.4599999979 714710.7600000018))",284756.9599999979,714713.2600000018,,,,,,,,,,,,,,
G275,"284754.4599999979,714715.7600000018;284754.4599999979,714720.7600000018;284759.4599999979,714720.7600000018;284759.4599999979,714715.7600000018;284754.4599999979,714715.7600000018","POLYGON ((284754.4599999979 714715.7600000018, 284754.4599999979 714720.7600000018, 284759.4599999979 714720.7600000018, 284759.4599999979 714715.7600000018, 284754.4599999979 714715.7600000018))",284756.9599999979,714718.2600000018,,,,,,,,,,,,,,
G276,"284754.4599999979,714720.7600000018;284754.4599999979,714725.7600000018;284759.4599999979,714725.7600000018;284759.4599999979,714720.7600000018;284754.4599999979,714720.7600000018","POLYGON ((284754.4599999979 714720.7600000018, 284754.4599999979 714725.7600000018, 284759.4599999979 714725.7600000018, 284759.4599999979 714720.7600000018, 284754.4599999979 714720.7600000018))",284756.9599999979,714723.2600000018,,,,,,,,,,,,,,
G277,"284754.4599999979,714725.7600000018;284754.4599999979,714730.7600000018;284759.4599999979,714730.7600000018;284759.4599999979,714725.7600000018;284754.4599999979,714725.7600000018","POLYGON ((284754.4599999979 714725.7600000018, 284754.4599999979 714730.7600000018, 284759.4599999979 714730.7600000018, 284759.4599999979 714725.7600000018, 284754.4599999979 714725.7600000018))",284756.9599999979,714728.2600000018,,,,,,,,,,,,,,
G278,"284754.4599999979,714730.7600000018;284754.4599999979,714735.7600000018;284759.4599999979,714735.7600000018;284759.4599999979,714730.7600000018;284754.4599999979,714730.7600000018","POLYGON ((284754.4599999979 714730.7600000018, 284754.4599999979 714735.7600000018, 284759.4599999979 714735.7600000018, 284759.4599999979 714730.7600000018, 284754.4599999979 714730.7600000018))",284756.9599999979,714733.2600000018,,,,,,,,,,,,,,
G279,"284754.4599999979,714735.7600000018;284754.4599999979,714740.7600000018;284759.4599999979,714740.7600000018;284759.4599999979,714735.7600000018;284754.4599999979,714735.7600000018","POLYGON ((284754.4599999979 714735.7600000018, 284754.4599999979 714740.7600000018, 284759.4599999979 714740.7600000018, 284759.4599999979 714735.7600000018, 284754.4599999979 714735.7600000018))",284756.9599999979,714738.2600000018,,,,,,,,,,,,,,
G280,"284754.4599999979,714740.7600000018;284754.4599999979,714745.7600000018;284759.4599999979,714745.7600000018;284759.4599999979,714740.7600000018;284754.4599999979,714740.7600000018","POLYGON ((284754.4599999979 714740.7600000018, 284754.4599999979 714745.7600000018, 284759.4599999979 714745.7600000018, 284759.4599999979 714740.7600000018, 284754.4599999979 714740.7600000018))",284756.9599999979,714743.2600000018,,,,,,,,,,,,,,
G281,"284754.4599999979,714745.7600000018;284754.4599999979,714750.7600000018;284759.4599999979,714750.7600000018;284759.4599999979,714745.7600000018;284754.4599999979,714745.7600000018","POLYGON ((284754.4599999979 714745.7600000018, 284754.4599999979 714750.7600000018, 284759.4599999979 714750.7600000018, 284759.4599999979 714745.7600000018, 284754.4599999979 714745.7600000018))",284756.9599999979,714748.2600000018,,,,,,,,,,,,,,
G282,"284754.4599999979,714750.7600000018;284754.4599999979,714755.7600000018;284759.4599999979,714755.7600000018;284759.4599999979,714750.7600000018;284754.4599999979,714750.7600000018","POLYGON ((284754.4599999979 714750.7600000018, 284754.4599999979 714755.7600000018, 284759.4599999979 714755.7600000018, 284759.4599999979 714750.7600000018, 284754.4599999979 714750.7600000018))",284756.9599999979,714753.2600000018,,,,,,,,,,,,,,
G283,"284754.4599999979,714755.7600000018;284754.4599999979,714760.7600000018;284759.4599999979,714760.7600000018;284759.4599999979,714755.7600000018;284754.4599999979,714755.7600000018","POLYGON ((284754.4599999979 714755.7600000018, 284754.4599999979 714760.7600000018, 284759.4599999979 714760.7600000018, 284759.4599999979 714755.7600000018, 284754.4599999979 714755.7600000018))",284756.9599999979,714758.2600000018,,,,,,,,,,,,,,
G284,"284754.4599999979,714760.7600000018;284754.4599999979,714765.7600000018;284759.4599999979,714765.7600000018;284759.4599999979,714760.7600000018;284754.4599999979,714760.7600000018","POLYGON ((284754.4599999979 714760.7600000018, 284754.4599999979 714765.7600000018, 284759.4599999979 714765.7600000018, 284759.4599999979 714760.7600000018, 284754.4599999979 714760.7600000018))",284756.9599999979,714763.2600000018,,,,,,,,,,,,,,
G285,"284754.4599999979,714765.7600000018;284754.4599999979,714770.7600000018;284759.4599999979,714770.7600000018;284759.4599999979,714765.7600000018;284754.4599999979,714765.7600000018","POLYGON ((284754.4599999979 714765.7600000018, 284754.4599999979 714770.7600000018, 284759.4599999979 714770.7600000018, 284759.4599999979 714765.7600000018, 284754.4599999979 714765.7600000018))",284756.9599999979,714768.2600000018,,,,,,,,,,,,,,
G286,"284754.4599999979,714770.7600000018;284754.4599999979,714775.7600000018;284759.4599999979,714775.7600000018;284759.4599999979,714770.7600000018;284754.4599999979,714770.7600000018","POLYGON ((284754.4599999979 714770.7600000018, 284754.4599999979 714775.7600000018, 284759.4599999979 714775.7600000018, 284759.4599999979 714770.7600000018, 284754.4599999979 714770.7600000018))",284756.9599999979,714773.2600000018,,,,,,,,,,,,,,
G287,"284754.4599999979,714775.7600000018;284754.4599999979,714780.7600000018;284759.4599999979,714780.7600000018;284759.4599999979,714775.7600000018;284754.4599999979,714775.7600000018","POLYGON ((284754.4599999979 714775.7600000018, 284754.4599999979 714780.7600000018, 284759.4599999979 714780.7600000018, 284759.4599999979 714775.7600000018, 284754.4599999979 714775.7600000018))",284756.9599999979,714778.2600000018,,,,,,,,,,,,,,
G288,"284754.4599999979,714780.7600000018;284754.4599999979,714785.7600000018;284759.4599999979,714785.7600000018;284759.4599999979,714780.7600000018;284754.4599999979,714780.7600000018","POLYGON ((284754.4599999979 714780.7600000018, 284754.4599999979 714785.7600000018, 284759.4599999979 714785.7600000018, 284759.4599999979 714780.7600000018, 284754.4599999979 714780.7600000018))",284756.9599999979,714783.2600000018,,,,,,,,,,,,,,
G289,"284754.4599999979,714785.7600000018;284754.4599999979,714790.7600000018;284759.4599999979,714790.7600000018;284759.4599999979,714785.7600000018;284754.4599999979,714785.7600000018","POLYGON ((284754.4599999979 714785.7600000018, 284754.4599999979 714790.7600000018, 284759.4599999979 714790.7600000018, 284759.4599999979 714785.7600000018, 284754.4599999979 714785.7600000018))",284756.9599999979,714788.2600000018,,,,,,,,,,,,,,
G290,"284754.4599999979,714790.7600000018;284754.4599999979,714795.7600000018;284759.4599999979,714795.7600000018;284759.4599999979,714790.7600000018;284754.4599999979,714790.7600000018","POLYGON ((284754.4599999979 714790.7600000018, 284754.4599999979 714795.7600000018, 284759.4599999979 714795.7600000018, 284759.4599999979 714790.7600000018, 284754.4599999979 714790.7600000018))",284756.9599999979,714793.2600000018,,,,,,,,,,,,,,
G291,"284754.4599999979,714795.7600000018;284754.4599999979,714800.7600000018;284759.4599999979,714800.7600000018;284759.4599999979,714795.7600000018;284754.4599999979,714795.7600000018","POLYGON ((284754.4599999979 714795.7600000018, 284754.4599999979 714800.7600000018, 284759.4599999979 714800.7600000018, 284759.4599999979 714795.7600000018, 284754.4599999979 714795.7600000018))",284756.9599999979,714798.2600000018,,,,,,,,,,,,,,
G292,"284754.4599999979,714800.7600000018;284754.4599999979,714805.7600000018;284759.4599999979,714805.7600000018;284759.4599999979,714800.7600000018;284754.4599999979,714800.7600000018","POLYGON ((284754.4599999979 714800.7600000018, 284754.4599999979 714805.7600000018, 284759.4599999979 714805.7600000018, 284759.4599999979 714800.7600000018, 284754.4599999979 714800.7600000018))",284756.9599999979,714803.2600000018,,,,,,,,,,,,,,
G293,"284759.4599999979,714810.7600000018;284759.4599999979,714805.7600000018;284754.4599999979,714805.7600000018;284754.4599999979,714808.134856069;284757.89217836125,714810.7600000018;284759.4599999979,714810.7600000018","POLYGON ((284759.4599999979 714810.7600000018, 284759.4599999979 714805.7600000018, 284754.4599999979 714805.7600000018, 284754.4599999979 714808.134856069, 284757.89217836125 714810.7600000018, 284759.4599999979 714810.7600000018))",284757.25804737065,714807.9028215971,,,,,,,,,,,,,,
G294,"284759.4599999979,714850.7600000018;284759.4599999979,714845.7600000018;284758.8351737066,714845.7600000018;284756.0276619697,714850.7600000018;284759.4599999979,714850.7600000018","POLYGON ((284759.4599999979 714850.7600000018, 284759.4599999979 714845.7600000018, 284758.8351737066 714845.7600000018, 284756.0276619697 714850.7600000018, 284759.4599999979 714850.7600000018))",284758.2838117256,714848.8366572257,,,,,,,,,,,,,,
G295,"284754.4599999979,714855.7600000018;284759.4599999979,714855.7600000018;284759.4599999979,714850.7600000018;284756.0276619697,714850.7600000018;284754.4599999979,714853.5519063565;284754.4599999979,714855.7600000018","POLYGON ((284754.4599999979 714855.7600000018, 284759.4599999979 714855.7600000018, 284759.4599999979 714850.7600000018, 284756.0276619697 714850.7600000018, 284754.4599999979 714853.5519063565, 284754.4599999979 714855.7600000018))",284757.1497019644,714853.4105535641,,,,,,,,,,,,,,
